Shaadi Mubarak	2021	Padmasri	Madhav Sunnipenta returns to his homeland from Australia in search of the perfect bride. He hires a marriage bureau that arranges three match-making dates for him, with women from three different backgrounds. The marriage bureau’s owner sends her daughter Thupakula Satyabhama to pick up and accompany him to these dates. The two fall in love during this one-day trip but destiny has other plans for them.	['Sagar RK Naidu', 'Drishya Raghunath', 'RJ Hemant', 'Bhadram', 'Ajay Ghosh', 'Banerjee', 'Aditi Myakal', 'Rajshri Nair', 'Hema', 'Madhunandan', 'Jhansi', 'Rahul Ramakrishna', 'Shatru']	['Mango Mass', 'Sri Venkateswara Creations']	['India']	[]	['Telugu']	['comedy', 'drama']	[]
Chandamama	2007	Pasupuleti Krishna Vamsi	Chandamama (Telugu: చందమామ, English translation: Moon) is a 2007 Telugu movie directed by Krishna Vamsi with Navdeep and Shiva Balaji in the lead roles. Kajal Agarwal, known for playing the lead role in Lakshmi Kalyanam, is paired opposite Navdeep, while Sindhu Menon is playing the female lead opposite Shiva Balaji. The movie is produced by C. Kalyan and S. Vijayanand, the musical score is provided by K. M. Radha Krishnan and the base story by Akula Venkat.  The film was released in September 2007. The film was remade under the name A Aa E Ee in Tamil by AVM Productions.	['Kajal Agarwal', 'Navdeep', 'Siva Balaji', 'Sindhu Menon', 'Ahuti Prasad', 'Uttej', 'Abhinaya Sri', 'Jeeva', 'Nagendra Babu']	[]	['India']	[]	['Telugu']	['romance', 'family', 'comedy', 'drama']	[]
Samba	2004	V. V. Vinayak	Samba and Pasupathi vie for each other's blood due to an old family feud. Samba wishes to further his dad's dream of making education available to all but Pasupathi stands in his way.	"['N. T. Rama Rao Jr.', 'Prakash Raj', ""Genelia D'Souza"", 'Bhumika Chawla', 'Ahuti Prasad', 'Venu Madhav', 'Mansoor Ali Khan', 'Tanikella Bharani']"	[]	['India']	[]	['Telugu']	['action']	[]
Andhrawala	2004	Puri Jagannadh	Shankar, leader of a labour union, is killed by a mafia don. His son Munna, who is raised by the slum dwellers, is unaware of his past. However, his enemies identify him and attempt to kill him.	['N. T. Rama Rao Jr.', 'Rakshita', 'Sayaji Shinde', 'Sanghavi', 'Rahul Dev', 'Nassar', 'Brahmanandam', 'Banerjee', 'M. S. Narayana', 'Venu Madhav', 'Rajiv Kanakala', 'Raghu Babu']	[]	['India']	[]	['Telugu']	[]	[]
Boo	2023	A. L. Vijay	Four friends gather to celebrate Halloween, and they begin reading an intriguing horror novel. Things take a strange turn as they begin to experience bizarre events while reading the book. Will they be able to escape the spirit that haunts them?	['Rakul Preet Singh', 'Vishwak Sen', 'Nivetha Pethuraj', 'Manjima Mohan', 'Megha Akash', 'Reba Monica John', 'Vidyullekha Raman', 'Prudhviraj', 'Ayraa', 'Gurpeet', 'Preetham']	['Jio Studios', 'Shri Shirdi Sai Movies', 'Sarvanth Ram Creations']	['India']	[]	['Telugu']	['thriller', 'horror']	[]
Greeku Veerudu	2013	Dasaradh	Chandu (Nagarjuna) is a very selfish, self made and cut throat businessman in New York who runs a successful Event Organizing Agency and is aided by his uncle Sundar (M. S. Narayana), friends Bharath (Bharath Reddy) and Maya (Meera Chopra). Chandu never believes in relationships and family bonding citing them as a mess to discard. He is always involved in romantic activities with many girls sans commitment. Maya loves Chandu but as fate would have it, She marries Kamaraju (Brahmanandam), an aged yet wealthy doctor to rob his wealth. On the advice of Chandu, she applies for divorce and gets the money from him.	['Nagarjuna Akkineni', 'Nayanthara', 'Meera Chopra', 'K. Viswanath', 'Bharath Reddy', 'M. S. Narayana', 'Brahmanandam', 'Ashish Vidhyarthi', 'Sanjay Swaroop', 'Ali Basha', 'Venu Madhav', 'Nagineedu Vellanki', 'Vennela Kishore', 'Banerjee', 'Thagubothu Ramesh', 'Dharmavarupu Subramanyam', 'Kota Srinivasa Rao', 'Jayaprakash Reddy', 'Y. Kasi Viswanath', 'Supreet', 'Srinivasa Reddy', 'Jenny', 'Sudha', 'Kovai Sarala', 'Tulasi']	['Kamakshi Movies']	['India']	[]	['Telugu']	['romance', 'drama']	[]
Devadasu	1953	Vedantam Raghavaiah	Landlord Narayan Rao's son Devdasu and Parvathi, their poor neighbour's daughter, fall in love. But Devadas's family does not approve of the relationship.	['Nageshwara Rao Akkineni', 'Savitri', 'Lalitha', 'S. V. Ranga Rao', 'C S R Anjaneyulu', 'Doraiswamy', 'Surabhi Kamalabai', 'Peketi Sivaram']	['Vinoda Pictures']	['India']	['Telugu']	['Telugu', 'Tamil']	['romance', 'family', 'drama']	[]
Gamanam	2021	Sujana Rao	The lives of six individuals across the city change just as the city is reeling under floods. Will they all make it safely to the other side?	['Shriya Saran', 'Nithya Menen', 'Priyanka Jawalkar', 'Shiva Kandukuri', 'Suhas', 'Ravi Prakash', 'Bitthiri Satthi', 'Charu Haasan', 'Indu Anand', 'Sanjay Swaroop', 'Kancharapalem Raju']	['KRIA FILM CORP', 'KALI Productions']	['India']	['Telugu']	['Telugu', 'Hindi', 'Kannada', 'Malayalam', 'Tamil']	['drama']	[]
Bendu Apparao R.M.P	2009	E.V.V. Satyanarayana		['Allari Naresh', 'Meghana Raj', 'Kamna Jethmalani', 'Telangana Sakuntala', 'Srinivasa Reddy', 'Ahuti Prasad', 'Uttej', 'Chalapathi Rao', 'Ali Basha', 'Jeeva', 'Raghu Babu', 'Krishna Bhagavan', 'Dharmavarupu Subramanyam', 'Amanchi Venkata Subrahmanyam', 'M. S. Narayana', 'L. B. Sriram', 'Kondavalasa Lakshmana Rao', 'Suman Shetty', 'Ananth Babu', 'D. Rama Naidu', 'Allari Subhashini']	[]	['India']	[]	['Telugu']	['comedy']	[]
Adavi Ramudu	2004	B. Gopal	Madhu comes to a village in childhood here she taught a boy and tells him to be educated person.10 years later the boy Ramadu(Prabhas) returns to the college,here he meets college most wanted sexiest woman Madhu(Aarthi Aggarwal).Madhu gots into love with him.Later she reveals in her birthday party that she was the childhood girl who told him to be educated person.However Madhu mother Tribhuvna(Telangana Shakuntala) insults him and through out of her party and house.Tribhuvna is a hot minded woman who can do whatever she wants either Mafia or Politics.She want kill ramadu.What happens then is rest of movie	['Prabhas', 'Aarthi Agarwal', 'Brahmanandam', 'Venu Madhav', 'Ramya Krishnan', 'Nassar', 'Rajiv Kanakala']	[]	['India']	[]	['Telugu']	[]	[]
Dhenikaina Ready	2012	G. Nageswara Reddy	Veera Narasimha Naidu (Prabhu) is a faction leader in Kurnool who raised his sister Saraswati (Seetha) with love and Affection to make her forget the loss of their Mother. During the marriage time, she eloped with Basha (Suman), whom she loved which led the death of Narasimha Naidu's Father. Thus enraged Narasimha Naidu cuts the leg of Basha which created a rift between the two families. On a case to win the property belonging to Saraswati, Basha wins the case on Narasimha Naidu after a long gap of 25 years. Seeing the sorrow of Saraswati, her son Sulaiman (Vishnu Manchu) vows to unite the two families and waits for a situation.	['Vishnu Manchu', 'Hansika Motwani', 'Brahmanandam', 'Seetha', 'Prabhu', 'Suman Talwar', 'Kota Srinivasa Rao', 'Vennela Kishore', 'M. S. Narayana', 'Raghu Babu', 'Pragathi Mahavadi', 'Ravi Prakash', 'L. B. Sriram', 'Master Bharath', 'Chalapathi Rao', 'Duvvasi Mohan', 'Satyam Rajesh', 'Subbaraju', 'Surekha Vani', 'Ananth Babu', 'Dharmavarupu Subramanyam', 'Kadambari Kiran', 'Amanchi Venkata Subrahmanyam']	['24 Frames Factory']	['India']	[]	['Telugu']	['drama', 'family', 'comedy']	[]
Gurtunda Seetakalam	2022	Nagashekar	Dev, a software employee traveling to Mangalore, meets a talkative girl named Divya en route, and both strike a chord. Dev offers a ride to the coastal town and shares his life story during the journey, filled with three love stories. .	['Satyadev Kancharana', 'Tamannaah Bhatia', 'Kavya Shetty', 'Megha Akash', 'Suhasini Maniratnam', 'Priyadarshi Pullikonda', 'Harshini Koduru']	['Nagashekar Movies Production']	['India']	[]	['Telugu']	['romance', 'drama']	[]
Vennela	2005	Katta Deva	While celebrating her upcoming departure to the USA with her friends, Pavani meets Naveen (Raja). With his friends, Naveen is also celebrating receiving a visa to study in the USA. Incidentally, both get admitted to the same university.  Naveen and his friends go through culture shock and the troubles faced in studying in the US and trying for a part-time job.	['Raja', 'Parvati Melton', 'Vennela Kishore', 'Sharwanand', 'Brahmanandam', 'Ravi Varma']	[]	['India', 'USA']	[]	['Telugu']	[]	[]
Son of India	2022	Diamond Ratnababu	Kadiyam Babji is an ageing man angry with the way society functions. He decides the best payback is to kidnap some high-profile people. But NIA officer Ira is hot on his heels.	['Mohan Babu', 'Srikanth Meka', 'Pragya Jaiswal', 'Meena', 'Tanikella Bharani', 'Ali Basha', 'Vennela Kishore', 'Prudhviraj', 'Raghu Babu', 'Raja Ravindra', 'Ravi Prakash', 'Naresh', 'Sunil Varma', 'Mangli Satyavathi', 'Bandla Ganesh', 'Posani Krishna Murali', 'Thummala Narasimha Reddy', 'Supreet', 'Rajiv Kanakala']	['24 Frames Factory', 'Sree Lakshmi Prasanna Pictures']	['India']	[]	['Telugu']	['drama', 'action']	['Song and dance', 'Crude humor and satire', 'Relationship comedy', 'bollywood, songs, climax, emotion or goosebumps', 'western, cowboy, outlaw, wild or frontier', 'musical, songs, singing, comedy or funny', 'comedy, funny, hilarious, humor or jokes', 'comedy, funny, humor, hilarious or jokes']
Narthanasala	1963	Kamalakara Kameshwara Rao	This Hindu mythological film deals with the Viraata Parvam of the epic Mahabharata.	['N.T. Rama Rao', 'Savitri', 'Dandamudi Rajagopal', 'S. V. Ranga Rao', 'Mikkilineni', 'Relangi Venkata Ramaiah', 'Mukkamala', 'Dhulipala', 'L. Vijayalakshmi', 'Prabhakar Reddy', 'Kanta Rao', 'Kaikala Satyanarayana', 'Allu Ramalingaiah', 'Sobhan Babu', 'Vangara Venkata Subbaiah', 'Sitaram', 'C. Lakshmi Rajyam', 'Nellore Kandha Rav', 'Padmini Ramachandran']	[]	['India']	[]	['Telugu']	['drama']	[]
Gully Rowdy	2021	G. Nageswara Reddy	A small-time rowdy wants to make it big and fulfil his grandfather’s wish by helping out a professional rowdy with a land issue. A cop takes up a murder case and is on the look-out for the accused.	['Sundeep Kishan', 'Neha Shetty', 'Bobby Simha', 'Posani Krishna Murali', 'Rajendra Prasad', 'Vennela Kishore', 'Viva Harsha', 'Shakalaka Shankar', 'Mime Gopi', 'Nagineedu Vellanki', 'Subbaraju', 'Kalpalatha', 'Vidyullekha Raman', 'MVV Satyanarayana']	['Kona Film Corporation', 'MVV Cinema']	['India']	[]	['Telugu']	['comedy', 'action']	[]
Nenunnanu	2004	V. N. Aditya	Venu  is an orphan and a contractor at Vizag port. Anu is a student in classical singing. Sruthi  is Anu's friend. Anu makes an attempt to elope with her boyfriend Arun. Arun is the son of a Business tycoon JP. JP sends police across to nab Anu. As police nab Arun, Venu rescues Anu.	['Nagarjuna Akkineni', 'Aarthi Agarwal', 'Shriya Saran', 'Mukesh Rishi', 'Subbaraju', 'Anita Hassanandani Reddy', 'Brahmanandam', 'Ali Basha', 'M. S. Narayana', 'Sunil Varma', 'Tanikella Bharani', 'Sudha', 'Dharmavarupu Subramanyam', 'Venkateswara Rao Paruchuri', 'Ravi Babu', 'Siva Reddy']	[]	['India']	[]	['Telugu']	[]	[]
Current Theega	2014	G. Nageswara Reddy	"Shiva Rama Raju, a noted good Samaritan in Parvatipuram who has a bet with Veerraju in the same village that ""if any of his 3 daughters fall in love he will either kill them or cut down his ears"" and he takes a vow that he will marry off his daughters to the grooms of his choice, neither love marriage nor elopement. Kavita is his third daughter. Raju is a wayward youth who is in deeply in love with an English teacher Sunny in a junior college. Kavita is one of Sunny's students. Raju uses Kavita as courier to love Sunny; as the things proceed, Raju and Kavita fall in love. The rest of the story is all about what happens when they want to get married."	['Manchu Manoj', 'Jagapati Babu', 'Rakul Preet Singh', 'Vennela Kishore', 'Tanikella Bharani', 'Raghu Babu', 'Sampoornesh Babu', 'Thagubothu Ramesh', 'Sunny Leone', 'Feroz Abbasi']	['24 Frames Factory']	['India']	[]	['Telugu']	['action']	[]
Anger Tales	2023	Prabhala Tilak	An anthology bringing alive the various hues of anger, telling the stories of four ordinary people belonging to different socio-economic backgrounds.	[]	[]	['India']	[]	['Telugu']	['comedy', 'drama']	[]
Tenali Ramakrishna BA.BL	2019	G. Nageswara Reddy	Tenali Ramakrishna is a small-time lawyer who makes his living via compromises between warring parties. He is looking for a big case that could turn his life.	['Sundeep Kishan', 'Hansika Motwani', 'Varalaxmi Sarathkumar', 'Murali Sharma', 'Brahmanandam', 'Vennela Kishore', 'Prabhas Sreenu', 'Prudhviraj', 'Raghu Babu', 'Rajitha', 'Saptagiri', 'Annapoorna', 'Satya Krishnan', 'Y. Vijaya']	[]	['SNS Creations']	[]	['Telugu']	['comedy', 'drama']	[]
Thodu	1997	Akkineni Kutumba Rao	A man and woman bond over their common fate. Both in their fifties, have lost their spouses and are struggling to cope. Gangadharam remains miserable with the loss of his wife, Vijaylakshmi immerses herself in music lessons. With monumental effort he summons the courage and asks Vijaylakshmi to consider marriage. Though she laughs the idea off initially circumstances soon reveal to her how lonely she feels in his absence and the value of companionship.	['Sarath Babu', 'Geetha', 'Brahmanandam', 'Amanchi Venkata Subrahmanyam', 'Jhansi']	['National Film Development Corporation of India']	['India']	[]	['Telugu']	['drama']	[]
Bhala Thandanana	2022	Chaitanya Dantuluri	An investigative journalist digs deeper into a slew of cold blooded murders only to find out the truth behind her accountant boyfriend.	['Sree Vishnu', 'Catherine Tresa', 'Ramachandra Raju', 'Posani Krishna Murali', 'Satya', 'Ayyappa P. Sharma', 'Srinivasa Reddy', 'Chaitanya Krishna', 'Ravi Varma', 'Srikanth Iyengar', 'Aadarsh Balakrishna', 'Bhupal Raju', 'Richa Joshi']	['Vaaraahi Chalana Chitram']	['India']	[]	['Telugu']	['action', 'drama']	[]
Pressure Cooker	2020	Sujoi Karampuri	"This is a new age family drama entertainer. The story is about a young graduate under pressure from his father who expects him to go and ""settle"" in USA to be seen as successful. #pressurecookermovie"	['Preethi Asrani', 'Sai Ronak', 'C. V. L. Narasimha Rao', 'Jhansi', 'Keshav Deepak', 'Rahul Ramakrishna', 'Rajai Rowan', 'Ravi Varma', 'Tanikella Bharani']	[]	['India']	[]	['Telugu']	['comedy', 'drama']	[]
Project K	2024	Nag Ashwin		['Prabhas', 'Amitabh Bachchan', 'Kamal Haasan', 'Deepika Padukone', 'Disha Patani', 'Dulquer Salmaan']	['Vyjayanthi Movies']	['India']	['Telugu']	['Telugu', 'Hindi']	['thriller', 'science-fiction', 'action']	[]
Govindha Govindha	1993	Ram Gopal Varma	A Tantric believes that by donating a virgin woman's head to gods crown, would bring down the universe to his feet. How the hero and heroine gets entangled in the underworld nexus, while rescuing the robbery, forms the crux of the plot.	['Nagarjuna Akkineni', 'Sridevi', 'Kota Srinivasa Rao', 'Paresh Rawal', 'Gummadi', 'Somayajulu J V', 'Yamuna', 'Arun Govil', 'Sudhakar', 'S. Gopala Reddy', 'Kallu Chidambaram', 'Uttej', 'Suryakantham', 'Annapoorna', 'Silk Smitha']	['Vyjayanthi Movies']	['India']	[]	['Telugu']	['drama', 'crime']	[]
Avunu Valliddaru Ishtapaddaru!	2002	Vamsy	Anil and Swathi live in the same room without invading each other's personal space. Things get interesting when they exchange letters and gradually fall in love.	['Ravi Teja', 'Kaveri', 'M. S. Narayana', 'Kota Srinivasa Rao', 'Tanikella Bharani', 'Banerjee', 'Mallikarjuna Rao', 'Krishna Bhagavan', 'Kondavalasa Lakshmana Rao', 'Jayaprakash Reddy', 'L. B. Sriram', 'Jeeva']	['Anandi Art Creations']	['India']	[]	['Telugu']	['family', 'drama', 'romance']	[]
ABCD: American-Born Confused Desi	2019	Sanjeev Reddy	Aravind aka Avi and his cousin Bala Shanmugam aka Basha are NRIs who love to live their life king size. What happens when the former’s father  decides to teach them a lesson in responsibility?	['Allu Sirish', 'Vennela Kishore', 'Kota Srinivasa Rao', 'Rukshar Dhillon', 'Nagendra Babu', 'Master Bharath', 'Raja Chembolu', 'Subhalekha Sudhakar', 'Viva Harsha', 'Darbha Appaji Ambarisha']	['Madhura Entertainment', 'Big Ben Productions']	['India']	[]	['Telugu']	['comedy']	[]
Pasivadi Pranam	1987	A. Kodandarami Reddy	Pasivadi Pranam is action thriller based movie in which, Chiranjeevi is a painter who becomes a drunkard since his wife gets killed. He leads a careless life until a Kid who is deaf and dumb, enters his life. He names him raja and takes care of him. Raja	['Chiranjeevi', 'Vijayashanti', 'Raghuvaran', 'Prabhakar', 'Brahmanandam', 'Sumalatha', 'Sujatha', 'Rajyalakshmi']	[]	['India']	[]	['Telugu']	['thriller']	[]
Lion	2015	Satya Deva	He (Balakrishna Nandamuri) gets injured and goes into coma at a hospital in Mumbai. When he wakes up he vaguely remembers what happened to him. He remembers himself as Bose. But, he is identified as Godse, CEO of a company in Mumbai. As he is having memory issues, he goes to Hyderabad to search for his past. He finds his parents and his lover. But they deny him. Are they his real parents or is it just a feeling of deja vu? Rest of the story is all about what led to his injury and how he fights his way back!	['Nandamuri Balakrishna', 'Trisha Krishnan', 'Radhika Apte', 'Ravi Prakash', 'Prakash Raj', 'Pradeep Ram Singh Rawat', 'Chandramohan', 'Jayasudha', 'Kota Srinivasa Rao', 'Ali Basha', 'M. S. Narayana', 'Posani Krishna Murali', 'Chalapathi Rao']	['Sri Lakshmi Venkateswara Cinemas']	['India']	[]	['Telugu']	['action']	[]
Indrudu Chandrudu	1989	Suresh Krishna	A corrupt assistant of an equally corrupt mayor murders his boss and hides the body in a freezer. He finds a look-alike and forces him to pretend to be the mayor. The young man has a different agenda.	['Kamal Haasan', 'Vijayashanti', 'Srividya', 'Nagesh', 'Charan Raj', 'Jayalalita', 'P. L. Narayana', 'Gollapudi Maruti Rao', 'Janaki', 'E.V.V. Satyanarayana', 'Charle', 'Kavithalaya Krishnan', 'Crazy Mohan', 'Pradeep Shakti', 'Gautam Raju', 'Kuyili']	['Suresh Productions']	['India']	[]	['Telugu']	['comedy', 'drama']	[]
Raja Vikramarka	2021	Sri Saripalli	Vikram is a newly recruit N.I.A. Officer who is getting accustomed with the nuances of his new job, has to handle his first major case due to ironic circumstances, during the course of which his life takes a drastic turn in all aspects.	['Kartikeya Gummakonda', 'Tanya Ravichandran', 'Sai Kumar', 'Pasupathy Masilamani', 'Tanikella Bharani', 'Harshavardhan', 'Sudhakar Komakula', 'Gemini Suresh', 'Dayanand Reddy', 'Surya Bhagawan Das', 'Naveen Neni']	[]	['India']	[]	['Telugu']	['action', 'thriller']	[]
Bhageeratha	2005	Rasool Ellore	Bhageeratha is a 2005 Telugu movie directed by Rasool Ellore. The film stars Ravi Teja and Shriya Saran in the lead roles. The film was dubbed in Tamil as Jilla. The film was dubbed in Hindi as The Return of Sikander.	['Ravi Teja', 'Shriya Saran', 'Prakash Raj', 'Brahmanandam', 'Sunil Varma']	[]	['India']	[]	['Telugu']	['drama']	[]
Padamati Sandhya Ragam	1987	Jandhyala Subramanya Sastry	The story of an Indian girl falling in love with an American in 80s USA.	['Vijayashanti', 'Thomas Jane', 'Benjiman York', 'Anandan Sivamani', 'Gummuluri Sastry', 'Meer Abdulla', 'Seshagiri Rao', 'Ashajyothy', 'Ravi Chitturi', 'Bhushan Rao']	['Pravasandhra Chitra']	['India']	['Telugu']	['Telugu', 'English']	['romance']	[]
Money	1993	Siva Nageshwara Rao	Two unemployed youths kidnap their wealthy neighbor and later learn that her husband wants her dead for the property; they end up helping her out of the situation.	['J. D. Chakravarthi', 'Chinna', 'Renuka Shahane', 'Paresh Rawal', 'Jayasudha', 'Brahmanandam', 'Sharat Saxena', 'Tanikella Bharani', 'Hema', 'C.S. Dubey', 'Narsing Yadav', 'Uttej', 'Tarzan', 'Kota Srinivasa Rao', 'Kadambari Kiran', 'Kallu Chidambaram', 'Jenny']	['RGV Film Factory']	['India']	[]	['Telugu']	['crime', 'comedy']	[]
Khatarnak	2006	Amma Rajasekhar	Dasu is a small time crook who becomes orphan after his father goes to prison.  Meanwhile a local goon decides to send one of his men into the police department to get information for them. Dasu will be roped for this job but he needs to pass SSC exam to get a police job. He clears the exam and gets into the force as a traffic cop. Then he is transferred to the crime branch because of his heroics. The rest of the story is about how Dasu realizes the sanctity of the cop job and eliminates the mafia gang.	"['Ravi Teja', ""Ileana D'Cruz"", 'Ali Basha', 'Prakash Raj', 'Venu Madhav', 'Lal', 'Brahmanandam', 'Suman Shetty', 'Biju Menon', 'M. S. Narayana', 'Raghu Babu', 'Uttej', 'Raja Ravindra', 'Kota Srinivasa Rao', 'Tarzan']"	['Sri Venkateswara Cine Chitra']	['India']	[]	['Telugu']	['romance', 'comedy', 'action']	[]
30 Rojullo Preminchadam Ela?	2021	Dhulipudi Phani Pradeep	Two college students, Arjun and Akshara, get off on the wrong foot and develop an instant hatred for each other. However, they land in a pickle and realise their connection from a past life.	['Pradeep Machiraju', 'Amritha Aiyer', 'Posani Krishna Murali', 'Hema', 'Bhadram', 'Viva Harsha', 'Subhalekha Sudhakar', 'Saranya Pradeep', 'Hyper Adhi', 'Sivannarayana Naripeddi', 'Sameer Hasan', 'Sudha']	[]	['India']	[]	['Telugu']	['romance', 'fantasy']	[]
Sainma	2015	Tharun Bhascker Dhaassyam	In a small sleepy town called Vikarabad, trouble is brewing. Ramu aided by his faithful sidekick Galeez, fail in their masterplan to elope with Ramu's sweetheart Ramula for the third time. Ramu must now find out a way to marry Ramula, with her family's approval.	['Rahul Ramakrishna', 'Vishnu Oi', 'Madhulatha Reddy', 'Krishna Chaitanya Joshi', 'N. Srinivas Kaushik', 'N. Prem Kumar Naik', 'B. Manemma', 'John Kottoly', 'Upendra Varma']	[]	['India']	[]	['Telugu']	['drama', 'comedy']	[]
Jabardasth	2013	B. V. Nandini Reddy	Telugu romantic comedy film written and directed by Nandini Reddy under the banner of Sri Sai Ganesh Productions.	['Siddharth', 'Samantha Ruth Prabhu', 'Srihari', 'Nithya Menen']	['Sri Sai Ganesh Productions']	['India']	[]	['Telugu']	['romance', 'comedy']	[]
Dongala Mutha	2011	Ram Gopal Varma	Sudheer and Rani break down near a resort and quickly realize they are in a do or die situation.	['Ravi Teja', 'Charmy Kaur', 'Sunil Varma', 'Prakash Raj', 'Lakshmi Manchu', 'Brahmanandam', 'Subbaraju', 'Brahmaji', 'Supreet', 'Satya Prakash']	['Dreamforce', 'Shreya Production']	['India']	[]	['Telugu']	['action', 'thriller', 'crime']	[]
Kedi	2010	Kiran Kumar	Rummy agrees to marry Janki, but not until he has accumulated a substantial wealth, so he decides to become a gambler.	['Nagarjuna Akkineni', 'Mamta Mohandas', 'Anushka Shetty']	[]	['India']	[]	['Telugu']	['romance', 'action', 'drama']	[]
Andhhagadu	2017	Veligonda Srinivas	A blind man falls in love with the doctor who has arranged his eye transplant. The operation, although successful, carries unexpected and haunting consequences.	['Raj Tarun', 'Hebah Patel', 'Rajendra Prasad', 'Sayaji Shinde', 'Raja Ravindra', 'Satya', 'Ashish Vidhyarthi', 'Satyam Rajesh', 'Jayaprakash Reddy', 'Venkateswara Rao Paruchuri', 'Fish Venkat']	['AK Entertainments']	['India']	[]	['Telugu']	['comedy', 'thriller', 'horror']	[]
Daasi	1988	B. Narsing Rao	The story is of Kamalakshi (Archana), a bonded woman known as Daasi in Hyderabad State in the 1920s in Telangana region. She has been sold by her family for money to be the servant of a wealthy couple. She is expected to do every chore imaginable in their house. She is also required to be the sexual toy of the man of the house (Dora) and his guests - anywhere and at any time of the day or night. When she becomes pregnant, she endures and hopes to keep the baby. However she is forced to have an abortion.	['Archana', 'Roopa', 'Bhoopal Reddy']	[]	['India']	[]	['Telugu']	[]	[]
Subhalekha	1982	K. Viswanath	Subhalekha is family oriented movie in which, the story is made with a message on dowry and was a huge musical hit and a Jewel in the crown for our megastar. Sumalatha is a middle class girl who is well educated and beautiful. Her father tries to get her married but is not able to meet the demands of high dowrys.	['Chiranjeevi', 'Sumalatha', 'Subhalekha Sudhakar', 'Kaikala Satyanarayana', 'Allu Ramalingaiah', 'Rallapalli Narasimha', 'Nirmalamma']	[]	['India']	[]	['Telugu']	['drama']	[]
Inttelligent	2018	V. V. Vinayak	The film chronicles the life of Teja, a software engineer, who makes it his life's mission to make those around him happy until an incident changes his life forever. Suddenly, he transforms from a happy-go-lucky engineer to a revenge-seeking. lethal man.	['Sai Dharam Tej', 'Lavanya Tripathi', 'Nassar', 'Brahmanandam', 'Posani Krishna Murali', 'Saptagiri', 'Ashish Vidhyarthi', 'Sayaji Shinde', 'Rahul Dev', 'Dev Gill', 'Vineeth Kumar', 'Y. Kasi Viswanath', 'Jayaprakash Reddy', 'Prudhviraj', 'Vidyullekha Raman', 'Thagubothu Ramesh', 'Fish Venkat', 'Kadambari Kiran', 'Rahul Ramakrishna']	['CK Entertainments']	['India']	[]	['Telugu']	['action', 'drama', 'comedy']	[]
Mogudu	2011	Pasupuleti Krishna Vamsi	Mogudu is a 2011 Telugu film directed by Krishna Vamsi starring Gopichand, Taapsee Pannu, Shraddha Das in the lead roles with Gadde Rajendra Prasad, Roja and Naresh in supporting roles. The film is all about how a man truly becomes mogudu (husband) when he understands his wife and wins her love. The film released on 4 November 2011	['Gopichand', 'Taapsee Pannu', 'Shraddha Das', 'Rajendra Prasad', 'Naresh', 'Roja Selvamani', 'Venu Madhav', 'Krishnudu', 'Harshavardhan', 'Ahuti Prasad']	[]	['India']	[]	['Telugu']	['drama']	[]
Kithakithalu	2006	E.V.V. Satyanarayana	Relangi Rajababu is such a 'nice guy' that he files a case against a girl who attempted to rape him, and did not succumb to her, because he wished to remain 'pure' for the woman he marries. After landing a job as an SI, his parents force him to get married because his dowry will be useful for his sister's wedding. No girl wants to marry him now, because they wonder if he is man enough since he rejected a girl like her. He ends up marrying a rich, plump girl Soundarya after his parents and family threaten to commit suicide if he doesn't accept the proposal. Now this 'nice guy' suddenly turns to other women and wants to divorce his fat wife. His attempts to make her grant him a divorce and whether he turns over a new leaf is the rest of the story.	['Allari Naresh', 'Geetha Singh', 'Madhu Shalini', 'Jayalalita', 'Shankar Melkote']	[]	['India']	[]	['Telugu']	['comedy', 'romance']	[]
Nenu Meeku Baaga Kavalsinavaadini	2022	Kaarthik Shankar	Teju, a software employee, once a Princess & Sweetheart of her family, is now an alcoholic and stays alone. Vivek, a driver, enters her life; he saves her from goons who try to take advantage of her intoxicated state. How did Teju’s life change after meeting Vivek?	['Kiran Abbavaram', 'Sanjana Anand', 'Siddharth Menon', 'Soonuu Thakur', 'S.V. Krishna Reddy', 'Baba Baskar', 'Sameer Hasan', 'Sangeetha Krish', 'Pramodini Pammi']	['Kodi Divyaa Entertainments']	['India']	[]	['Telugu']	['comedy', 'romance']	[]
Sathi Gani Rendu Ekaralu	2023	Abhinav Danda	Confusion, comedy and violence ensue when a debt ridden thief stumbles upon a suitcase with uncut gems in his farm land.	['Jagadeesh Prathap Bandari', 'Vennela Kishore', 'Mohana Sree Suraaga', 'Raj Tirandasu', 'Aneesha Dama', 'Bitthiri Satthi', 'Muralidhar Goud']	['Mythri Movie Makers']	['India']	[]	['Telugu']	['comedy', 'drama']	[]
Challenge	1984	A. Kodandarami Reddy	Challenge movie is action thrilling based movie in which, Gandhi (Chiranjeevi) steals medicine for his mother who is on death bed. But, by the time he reaches the hospital, his mother is dead, and he is left without any money to cremate her. Wardboy Sai Kumar demands money to protect his mother	['Chiranjeevi', 'Suhasini Maniratnam', 'Vijayashanti', 'Rao Gopal Rao', 'Rajendra Prasad', 'Gollapudi Maruti Rao', 'Sai Kumar', 'Silk Smitha']	[]	['India']	[]	['Telugu']	['drama']	[]
